product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
868,Qu?n short jean nam IMAGINE U x?p lai ??n gi?n 002 - Xanh ?en,0.29,249000,350000,216,1,80,Qu?n jean,4
869,Qu?n jeans dài nam ACURA AJ1003 - Xanh d??ng ??m,0.3,175000,250000,264,1,80,Qu?n jean,4
870,Qu?n jean nam nhung sành ?i?u - ?en nhung,0.31,264000,383000,266,1,80,Qu?n jean,4
871,Qu?n Jean nam KUMAS ??n gi?n B1611B12 - Xanh,0.3,385000,550000,168,1,80,Qu?n jean,4
872,Qu?n jean nam Eco JNAD-010-M1 - Xanh ?en,,,465000,144,1,80,Qu?n jean,4
873,Qu?n jeans dài nam ACURA AJS001 - Xanh,0.39,395000,650000,193,1,80,Qu?n jean,4
874,Qu?n jean nam ch? n?i th?i trang - ?en nhung,0.31,395000,572000,198,1,100,Qu?n jean,4
875,Qu?n Short Jean D?o Ph? - Xanh ?en,,,261000,149,1,80,Qu?n jean,4
876,Qu?n Jean Nam KUMAS th?i trang 010C123 - Xanh d??ng,0.2,409000,511000,197,1,80,Qu?n jean,4
877,Qu?n kaki nam Fashion - Xanh rêu,,,480000,203,1,80,Qu?n jean,4
878,Qu?n jean nam P.LA th?i trang - ?en,0.38,242000,390000,447,2,80,Qu?n jean,4
879,Qu?n jeans dài nam ACURA AJ1005 - Xanh d??ng ??m,0.4,463000,772000,444,2,80,Qu?n jean,4
880,Qu?n jeans nam tr?n KUMAS 89073 HXD1 - Xanh,,,429000,234,1,80,Qu?n jean,4
881,Qu?n jeans dài nam ACURA AJ1006 - Xanh,0.18,185000,226000,318,2,90,Qu?n jean,4
882,"Qu?n Jeans nam KUMAS ??ng c?p 645-1,2B - ?en",,,320000,227,1,80,Qu?n jean,4
883,Qu?n jean nam P.LA th?i trang - Xanh ?en,0.3,359000,513000,264,2,90,Qu?n jean,4
884,Qu?n jean nam P.LA th?i trang - Xanh rêu,,,465000,208,1,80,Qu?n jean,4
885,Qu?n short jean nam th?i trang New - Xanh ?en,,,339000,204,1,80,Qu?n jean,4
886,Qu?n kaki nam Beluga white color - Tr?ng,0.34,337000,511000,261,1,80,Qu?n jean,4
887,Qu?n Jean Nam ECOJEANS m?nh m? 018M1 - Xanh,0.25,292000,389000,162,1,80,Qu?n jean,4
888,Qu?n short jean nam s.o.Z 1423 - Xanh d??ng,,,369000,159,1,80,Qu?n jean,4
889,Qu?n jeans dài nam ACURA AJS008 - Xanh,0.29,259000,365000,211,1,80,Qu?n jean,4
890,Qu?n Jean Nam ECOJEANS Street Style 026M1 - Xanh,,,385000,151,1,80,Qu?n jean,4
891,Qu?n jean nam P.LA th?i trang - Xám,0.39,395000,650000,130,1,80,Qu?n jean,4
892,"Qu?n Jeans nam KUMAS K531-A1,2,3 - Xanh",,,369000,159,1,80,Qu?n jean,4
893,Qu?n short jean nam wash cá tính S.o.Z - Xanh d??ng,0.25,267000,356000,282,1,80,Qu?n jean,4
894,Qu?n jeans nam x??c túi KUMAS 7010A1 - Xanh,0.38,242000,390000,447,2,80,Qu?n jean,4
895,Qu?n jean dài nam IMAGINE U th?i trang - Xanh,0.2,409000,511000,224,1,80,Qu?n jean,4
896,Qu?n jean nam Men Fashion - Xanh d??ng,,,339000,204,1,80,Qu?n jean,4
897,Qu?n Jean Nam KUMAS th?i trang 010C123 - Xanh,,,465000,259,1,80,Qu?n jean,4
898,Qu?n jean nam rách nh? c?c hot - Xanh,0.25,267000,356000,245,1,80,Qu?n jean,4
899,Qu?n jean nam Voschy cá tính - Xanh d??ng,,,385000,151,1,80,Qu?n jean,4
900,Qu?n jean nam rách fashion - Xanh,0.24,317000,417000,137,1,80,Qu?n jean,4
901,Qu?n short jean nam th?i trang New - Xanh d??ng,0.38,242000,390000,447,2,80,Qu?n jean,4
902,Qu?n Jean Nam KUMAS th?i trang 010C123 - Xanh ?en,0.3,349000,499000,291,11,80,Qu?n jean,4
903,Qu?n jeans dài nam ACURA AJ1006 - Xanh ?en,0.3,359000,513000,202,2,80,Qu?n jean,4
904,Qu?n jean nam fashion - Xanh ?en,0.18,185000,226000,318,2,90,Qu?n jean,4
905,Qu?n Jean dài nam ECO c? ?i?n JNAD028M1 - Xanh,0.38,242000,390000,447,2,80,Qu?n jean,4
906,Qu?n jean nam Men Fashion - Xanh,0.38,291000,469000,355,6,80,Qu?n jean,4
907,Qu?n jean nam ph?i rách b?i b?m - Xanh d??ng,0.24,327000,430000,286,3,80,Qu?n jean,4
908,Qu?n jean nam rách g?i phong cách - Xanh d??ng,0.34,337000,511000,182,1,80,Qu?n jean,4
909,Qu?n jean nam cá tính M?t tr? - Xanh d??ng,0.3,385000,550000,156,1,80,Qu?n jean,4
910,Qu?n jean nam wash rách 94/5118-119 ??ng c?p - Xanh,0.3,385000,550000,156,1,80,Qu?n jean,4
911,"Qu?n Jeans nam KUMAS ??ng c?p 645-1,2B - Xanh",0.34,299000,453000,166,1,80,Qu?n jean,4
912,"Qu?n Jeans nam KUMAS K531-A1,2,3 - Xanh d??ng",,,480000,203,1,80,Qu?n jean,4
913,Qu?n jean nam basic h?p m?t - Xanh,0.38,242000,390000,447,2,80,Qu?n jean,4
914,Qu?n jean nam ph?i ki?u sành ?i?u - Xanh,0.34,337000,511000,255,2,80,Qu?n jean,4
915,Qu?n short Jean nam ECO fashion JM009M1 - Xanh,0.4,463000,772000,444,2,80,Qu?n jean,4
916,Qu?n jean nam rách nh? c?c hot - Xanh ?en,,,399000,180,1,80,Qu?n jean,4
917,Qu?n jeans dài nam ACURA AJ1005 - Xanh,0.23,395000,513000,238,1,80,Qu?n jean,4
918,Qu?n jean nam P.LA th?i trang - Nâu,,,455000,182,1,80,Qu?n jean,4
919,Qu?n short nam IMAGINE U classic 0052 - Xanh,,,465000,259,1,80,Qu?n jean,4
920,Qu?n jean nam th?i trang M?t Tr? 09 - Xanh ?en,,,261000,244,1,80,Qu?n jean,4
921,Qu?n jean nam th?i trang cá tính - ?en,0.3,385000,550000,166,1,80,Qu?n jean,4
922,Qu?n jean nam x??c nh? l?ch lãm - Xanh ?en,0.38,365000,589000,210,1,80,Qu?n jean,4
923,Qu?n jean nam M?t Tr? phong cách - Xanh ?en,,,385000,151,1,80,Qu?n jean,4
924,Qu?n jean nam Eco JNAD-007-M1 - Xanh ?en,0.36,202000,316000,251,1,80,Qu?n jean,4
925,Qu?n Jean nam ECOJEANS Classic Blue 024M1 - Xanh,,,399000,209,1,80,Qu?n jean,4
926,Qu?n Jean nam KUMAS l?ch lãm 5021B123 - Xanh ?en,,,370000,177,1,80,Qu?n jean,4
927,Qu?n Jean nam KUMAS cá tính T718D123 - Xanh d??ng,,,390000,221,1,80,Qu?n jean,4
928,Qu?n jean dài nam ECO JEAN JNAD-019-M1 - Xanh,,,339000,220,1,80,Qu?n jean,4
929,Qu?n Jean nam KUMAS cá tính T718D123 - Xanh,0.22,369000,473000,168,1,80,Qu?n jean,4
930,Qu?n Jeans nam KUMAS ??n gi?n K531B1 - Xanh,0.38,267000,431000,234,1,80,Qu?n jean,4
931,Qu?n Jean nam KUMAS l?ch lãm 5021B123 - Xanh d??ng,0.35,229000,350000,158,1,80,Qu?n jean,4
932,Qu?n short jean nam vi?n túi cá tính - Xanh d??ng,,,390000,221,1,80,Qu?n jean,4
933,Qu?n Jean nam ECOJEANS Classic 017M2 - Xanh,,,339000,204,1,80,Qu?n jean,4
934,Qu?n jean nam style fashion - Xám ??m,,,390000,221,1,80,Qu?n jean,4
935,"Qu?n Jeans nam KUMAS K531-A1,2,3 - Xanh ?en",0.06,395000,420000,295,1,80,Qu?n jean,4
936,Qu?n jean nam IMAGINE U basic - Xanh,,,370000,177,1,80,Qu?n jean,4
937,Qu?n Jean nam KUMAS cá tính T718D123 - Xanh ?en,,,370000,177,1,80,Qu?n jean,4
938,Qu?n Jean nam KUMAS l?ch lãm 5021B123 - Xanh,0.38,409000,660000,208,1,80,Qu?n jean,4
939,Qu?n kaki nam thanh l?ch - Xanh,0.19,405000,500000,198,1,80,Qu?n jean,4
940,Qu?n Jean dài nam phun s?n cá tính - Xanh,0.27,233000,319000,210,1,80,Qu?n jean,4
941,"Qu?n kaki Nam Kumas nam tính 16004-01,2,4 - ?en",0.36,159000,250000,241,1,80,Qu?n ki?u,5
942,Qu?n jogger n? nam th? thao - Xanh ?en,0.37,135000,214000,270,1,80,Qu?n ki?u,5
943,Qu?n jogger thun gân cá tính - ?en,0.39,165000,270000,228,1,100,Qu?n ki?u,5
944,Qu?n jogger nam cá tính - Xanh ?en,0.37,135000,214000,270,1,80,Qu?n ki?u,5
945,Qu?n dài kaki lính m?nh m? - Xanh lính,0.26,298000,400000,287,1,80,Qu?n ki?u,5
946,Qu?n jogger nam ph?i s?c phong cách - ?en,0.37,135000,214000,270,1,80,Qu?n ki?u,5
947,Qu?n dài nam n? ph?i túi kéo - Xám,0.34,165000,250000,247,1,80,Qu?n ki?u,5
948,Qu?n dài nam ph?i túi th?i trang - Xám,0.37,145000,230000,335,1,80,Qu?n ki?u,5
949,Qu?n jogger n? nam th? thao - Xám,0.3,175000,250000,260,1,80,Qu?n ki?u,5
950,Qu?n dài nam n? Holli Style - Xanh ?en,,,489000,193,1,80,Qu?n ki?u,5
951,Qu?n dài nam th? thao cá tính - Xám ??m,0.32,289000,425000,215,1,80,Qu?n ki?u,5
952,Qu?n dài nam th? thao cá tính - Xám,0.3,165000,235000,214,1,80,Qu?n ki?u,5
953,Qu?n jogger nam cá tính - ?en,0.29,140000,197000,341,4,85,Qu?n ki?u,5
954,Qu?n dài nam dây kéo th?i trang - Xanh d??ng,,,489000,193,1,80,Qu?n ki?u,5
955,Qu?n Jogger kaki phong cách - Nâu,0.28,285000,395000,230,1,80,Qu?n ki?u,5
956,Qu?n dài kaki lính m?nh m? - Nâu,0.37,145000,230000,335,1,80,Qu?n ki?u,5
957,Qu?n dài kaki lính m?nh m? - Xanh rêu,0.37,145000,230000,335,1,80,Qu?n ki?u,5
958,Qu?n dài th? thao nam PA simple - Xám,0.37,145000,230000,306,1,80,Qu?n ki?u,5
959,Qu?n dài nam h?a ti?t sành ?i?u - ?en,0.38,150000,242000,172,3,80,Qu?n ki?u,5
960,Qu?n Jogger kaki phong cách - Vàng,0.42,168000,290000,157,1,100,Qu?n ki?u,5
961,Qu?n jogger nam túi khóa kéo - Xám,0.31,285000,413000,295,4,80,Qu?n ki?u,5
962,Qu?n dài nam th? thao cá tính - Xanh ??m,0.31,285000,413000,295,4,80,Qu?n ki?u,5
963,Qu?n dài nam n? th? thao vi?n s?c - Xám,0.36,159000,250000,241,1,80,Qu?n ki?u,5
964,Qu?n jogger nam thun ph?i s?c sành ?i?u - Xám,,,489000,264,1,80,Qu?n ki?u,5
965,Qu?n jogger nam thun ph?i s?c sành ?i?u - Tr?ng,0.39,165000,270000,228,1,100,Qu?n ki?u,5
966,"Qu?n kaki nam KUMAS l?ch lãm 16002-01,2,5 - Xanh rêu",0.29,140000,197000,195,1,80,Qu?n ki?u,5
967,"Qu?n kaki nam KUMAS l?ch lãm 16002-01,2,5 - Nâu",0.37,145000,230000,335,1,80,Qu?n ki?u,5
968,Qu?n jogger nam thun ph?i s?c sành ?i?u - ?en,0.31,285000,413000,295,4,80,Qu?n ki?u,5
969,Qu?n th? thao nam n? cá tính - Xanh lính,0.3,155000,220000,131,1,80,Qu?n ki?u,5
970,Qu?n dài kaki nam cá tính - ?en,0.28,285000,395000,230,1,80,Qu?n ki?u,5
971,Qu?n dài nam n? Versa Style - Xám ??m,0.31,144000,209000,361,2,80,Qu?n ki?u,5
972,"Qu?n kaki Nam Kumas nam tính 16004-01,2,4 - Xanh rêu",0.36,159000,250000,241,1,80,Qu?n ki?u,5
973,"Qu?n kaki nam KUMAS l?ch lãm 16002-01,2,5 - Xanh ?en",0.31,285000,413000,295,4,80,Qu?n ki?u,5
974,Qu?n Jogger kaki phong cách - ??,0.3,145000,207000,260,1,80,Qu?n ki?u,5
975,Qu?n dài nam dây kéo th?i trang - ?en,0.3,149000,213000,204,1,80,Qu?n ki?u,5
976,Qu?n dài nam n? Holli Style - Xám,0.3,155000,220000,131,1,80,Qu?n ki?u,5
977,Qu?n dài kaki nam Onymax l?ch lãm - Xanh,0.3,175000,250000,260,1,80,Qu?n ki?u,5
978,Qu?n dài kaki nam Onymax l?ch lãm - Da bò,0.42,168000,290000,157,1,100,Qu?n ki?u,5
979,Qu?n jogger thun gân cá tính - Xám,,,489000,264,1,80,Qu?n ki?u,5
980,Qu?n jogger ph?i túi kéo n?ng ??ng - Xám,0.34,165000,250000,247,1,80,Qu?n ki?u,5
981,Qu?n dài nam n? Holli Style - ?en,0.32,289000,425000,215,1,80,Qu?n ki?u,5
982,Qu?n dài nam th? thao cá tính - ?en,0.37,200000,317000,192,1,80,Qu?n ki?u,5
983,Qu?n jogger ph?i túi kéo n?ng ??ng - Xanh,,,489000,264,1,80,Qu?n ki?u,5
984,"Qu?n kaki Nam Kumas nam tính 16004-01,2,4 - Xanh ?en",0.39,239000,390000,178,1,80,Qu?n ki?u,5
985,Qu?n dài kaki lính m?nh m? - Xám,0.28,285000,395000,230,1,80,Qu?n ki?u,5
986,Qu?n Jogger kaki phong cách - Xanh,0.37,135000,214000,270,1,80,Qu?n ki?u,5
987,Qu?n dài nam n? Holli Style - Xám ??m,0.28,285000,395000,230,1,80,Qu?n ki?u,5
988,Qu?n jogger nam camo cá tính - Xám,,,489000,193,1,80,Qu?n ki?u,5
989,Qu?n dài th? thao nam P.A n?ng ??ng - ?en,0.38,145000,234000,339,1,80,Qu?n ki?u,5
990,Qu?n dài th? thao nam 1992 n?ng ??ng - Xanh lá,0.37,145000,230000,306,1,80,Qu?n ki?u,5
991,Qu?n dài Mountain Goat - Xám,0.16,135000,161000,2781,138,84,Qu?n ki?u,5
992,Qu?n dài th? thao nam n?ng ??ng - Xanh ?en,0.31,145000,210000,210,1,80,Qu?n ki?u,5
993,Qu?n th? thao nam Sun - Xám ??m,0.37,145000,230000,293,1,80,Qu?n ki?u,5
994,Qu?n dài th? thao nam n?ng ??ng - ?en,0.37,145000,230000,293,1,80,Qu?n ki?u,5
995,Qu?n dài nam n? Versa Style - ?en,0.37,233000,370000,246,1,80,Qu?n ki?u,5
996,Qu?n th? thao nam thu ?ông - ?? ?ô,0.37,145000,230000,293,1,80,Qu?n ki?u,5
997,Qu?n dài Mountain Goat - Xám ??m,0.37,145000,230000,306,1,80,Qu?n ki?u,5
998,Qu?n dài th? dân A - Xám ??m,0.31,145000,210000,210,1,80,Qu?n ki?u,5
999,Qu?n th? thao nam thu ?ông - Xám ??m,0.38,180000,290000,347,3,80,Qu?n ki?u,5
1000,Qu?n dài th? thao nam P.A n?ng ??ng - Xám,0.38,145000,234000,339,1,80,Qu?n ki?u,5
1001,Qu?n dài nam n? Versa Style - Xám,0.37,233000,370000,246,1,80,Qu?n ki?u,5
1002,Qu?n dài th? dân A - Xanh ?en,0.19,139000,172000,504,18,80,Qu?n ki?u,5
1003,Qu?n dài th? thao nam s? 92 - Xanh ?en,0.43,145000,254000,1343,55,82,Qu?n ki?u,5
1004,Qu?n dài th? dân A - Xám,0.37,145000,230000,306,1,80,Qu?n ki?u,5
1005,Qu?n dài nam ph?i màu cá tính - ?en,0.38,145000,234000,339,1,80,Qu?n ki?u,5
1006,Qu?n dài Mountain Goat - Xanh ?en,0.39,298000,485000,255,1,80,Qu?n ki?u,5
1007,Qu?n dài th? thao nam 1992 n?ng ??ng - Cam,0.38,180000,290000,347,3,80,Qu?n ki?u,5
1008,Qu?n dài nam Onymax sành ?i?u - Nâu,0.16,135000,161000,2781,138,84,Qu?n ki?u,5
1009,Qu?n dài Mountain Goat - ?en,0.38,145000,234000,339,1,80,Qu?n ki?u,5
1010,Qu?n dài th? thao nam 1992 n?ng ??ng - Xanh d??ng,0.37,233000,370000,246,1,80,Qu?n ki?u,5
1011,Qu?n dài nam n? Versa Style - Xanh ?en,0.32,140000,206000,180,4,80,Qu?n ki?u,5
1012,Qu?n dài th? thao nam s? 92 - ?en,0.37,145000,230000,293,1,80,Qu?n ki?u,5
1013,Qu?n dài th? dân A - ?en,0.19,139000,172000,504,18,80,Qu?n ki?u,5
1014,Ví nam da th?t LATA cá tính - Nâu,,,320000,245,1,80,Bóp ví,6
1015,Ví nam ??ng Ropuna da bò cao c?p - Nâu,0.21,359000,454000,197,1,80,Bóp ví,6
1016,Ví nam da bò nam tính Gia Vi GV1781 - Nâu,,,320000,146,1,80,Bóp ví,6
1017,Ví nam tay cá s?u ??ng c?p - ?en,0.43,800000,1400000,160,1,80,Bóp ví,6
1018,Ví ??ng nam ph?i ch?t - ?en,0.45,165000,300000,163,1,80,Bóp ví,6
1019,Ví nam da th?t LATA th?i trang - ?en,,,330000,175,1,80,Bóp ví,6
1020,Ví nam da bò vân cá ?u?i ph?i vi?n sang tr?ng - Nâu,0.32,239000,350000,137,1,80,Bóp ví,6
1021,Ví nam ELMI da bò th?t EVM42/40 - Nâu,,,450000,184,1,80,Bóp ví,6
1022,Ví nam ELMI da bò th?t EVM42/40 - ?en,,,450000,184,1,80,Bóp ví,6
1023,Ví nam ??ng Ropuna da bò cao c?p - ?en,0.21,359000,454000,197,1,80,Bóp ví,6
1024,Ví nam da bò Ropuna vi?n h?a ti?t vân tròn - Da bò,0.21,349000,442000,171,1,80,Bóp ví,6
1025,Ví nam VNL da bò ph?i VN2ZND23NB +T?ng kèm Ví Card - Nâu,0.2,289000,361000,133,1,80,Bóp ví,6
1026,Ví nam da sáp ng?a ph?i chéo - ?en,0.22,235000,300000,201,1,80,Bóp ví,6
1027,B? ví và th?t l?ng nam Gia Huy - ?en,0.45,677000,1231000,266,1,80,Bóp ví,6
1028,Ví da nam ROPUNA ph?i vi?n sang tr?ng - Xanh ?en,0.41,439000,750000,115,1,80,Bóp ví,6
1029,Ví da nam Simple Ropuna - ?en,0.21,359000,454000,290,4,80,Bóp ví,6
1030,Ví nam da bò ph?i s?c l?ch lãm - Nâu,0.31,269000,389000,127,1,80,Bóp ví,6
1031,Combo Ví - Th?t l?ng da th?t tr?n Da Giày Vi?t Nam VNL VN213NB-219N - Nâu,0.34,570000,864000,203,1,80,Bóp ví,6
1032,Ví da nam tr?n Dugi Leather - Nâu,0.39,170000,279000,276,1,80,Bóp ví,6
1033,Ví ??ng nam Deabolar - Nâu,0.48,155000,300000,256,1,100,Bóp ví,6
1034,Ví da nam tr?n Black - ?en,0.37,263000,417000,260,1,80,Bóp ví,6
1035,Ví nam da bò T Fashion - ?en,0.29,253000,356000,208,1,80,Bóp ví,6
1036,Ví da nam Simple Ropuna - Nâu,0.21,359000,454000,290,4,80,Bóp ví,6
1037,Ví ??ng passport dành cho nam - Da bò,0.2,135000,168000,286,1,80,Bóp ví,6
1038,Ví nam tay cá s?u ??ng c?p - Nâu,0.43,800000,1400000,160,1,80,Bóp ví,6
1039,Ví nam VNL da ForBoss VN2ZND16D +T?ng kèm Ví Card - ?en,0.2,289000,361000,212,1,80,Bóp ví,6
1040,Ví nam ??ng cao c?p VNL Da Giày Vi?t Nam DB1ZND16N - Nâu ??,0.6,169000,420000,211,1,80,Bóp ví,6
1041,Ví da nam ROPUNA ph?i vi?n sang tr?ng - Nâu,0.41,439000,750000,115,1,80,Bóp ví,6
1042,Ví da nam Simple Ropuna - Da bò,0.21,359000,454000,290,4,80,Bóp ví,6
1043,Ví da nam tr?n Dugi Leather - ?en,0.39,170000,279000,276,1,80,Bóp ví,6
1044,Ví nam da bò th?t Dugimen - ?en,0.38,200000,323000,161,1,80,Bóp ví,6
1045,Ví Nam Da Tr?n VNL cao c?p VNLVN218D - ?en,0.3,303000,433000,138,1,80,Bóp ví,6
1046,B? th?t l?ng và ví nam sang tr?ng - Nâu,0.39,377000,618000,338,5,80,Bóp ví,6
1047,Ví nam da th?t LATA th?i trang - Nâu,,,330000,175,1,80,Bóp ví,6
1048,Ví ??ng passport dành cho nam - Nâu ??,0.2,135000,168000,286,1,80,Bóp ví,6
1049,B? th?t l?ng và ví nam sang tr?ng - Vàng,0.39,377000,618000,338,5,80,Bóp ví,6
1050,Bóp nam vân cá s?u HUY HOÀNG HH2111-2112 - ?en,,,359000,237,1,80,Bóp ví,6
1051,Ví nam da bò vân da r?n ch? thêu - ?en,0.31,240000,350000,229,1,80,Bóp ví,6
1052,Ví ngang nam ??ng c?p - Nâu,0.43,170000,299000,122,1,80,Bóp ví,6
1053,Bóp nam vân cá s?u HUY HOÀNG HH2111-2112 - Nâu,,,359000,237,1,80,Bóp ví,6
1054,Ví nam da bò ph?i s?c l?ch lãm - ?en,0.31,269000,389000,127,1,80,Bóp ví,6
1055,Ví ??ng passport dành cho nam - ?en,0.2,135000,168000,286,1,80,Bóp ví,6
1056,Ví ??ng passport dành cho nam - Nâu,0.2,135000,168000,286,1,80,Bóp ví,6
1057,Ví nam da th?t LATA cá tính - ?en,,,320000,245,1,80,Bóp ví,6
1058,Ví da nam ROPUNA ph?i vi?n sang tr?ng - ?en,0.41,439000,750000,115,1,80,Bóp ví,6
1059,Ví nam da sáp ng?a ph?i chéo - Nâu,0.22,235000,300000,201,1,80,Bóp ví,6
1060,Ví nam da bò nam tính Gia Vi GV1781 - ?en,,,320000,146,1,80,Bóp ví,6
1061,B? ví và th?t l?ng nam Gia Huy - Nâu,0.45,677000,1231000,266,1,80,Bóp ví,6
1062,Ví nam da bò LW s?c ngang - ?en,0.3,244000,350000,170,1,80,Bóp ví,6
1063,Ví nam da cá s?u th?i trang - Nâu,0.43,800000,1400000,159,1,80,Bóp ví,6
1064,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh ?en,0.31,340000,490000,275,1,80,Bóp ví,6
1065,Bóp -ví nam da ?à ?i?u sang tr?ng - ?en,0.33,599000,895000,141,1,80,Bóp ví,6
1066,Ví nam da bò vân da r?n thêu ch? vàng - ?en,0.31,240000,350000,196,1,80,Bóp ví,6
1067,Ví nam LATA LVN007 thanh l?ch - Nâu,,,355000,232,1,80,Bóp ví,6
1068,Ví nam da bò LW s?c ngang - Nâu,0.3,244000,350000,170,1,80,Bóp ví,6
1069,Ví nam ?uôi cá s?u ??ng c?p - Nâu,0.43,800000,1400000,114,1,80,Bóp ví,6
1070,Ví nam ??ng Ropuna da bò th?i th??ng - Nâu,0.21,359000,454000,166,1,80,Bóp ví,6
1071,Ví nam VNL da th?t vân màu VN2ZND13NB+T?ng kèm Ví Card - Nâu,0.2,289000,361000,152,1,80,Bóp ví,6
1072,Ví dài nam n? ph?i ch?t - ?en,0.45,165000,299000,277,1,80,Bóp ví,6
1073,Ví nam LATA LVN007 thanh l?ch - Xanh ?en,,,355000,232,1,80,Bóp ví,6
1074,Ví nam ngang da bò handmade - ?en,,,549000,245,1,80,Bóp ví,6
1075,Ví nam ??ng Ropuna da bò l?ch lãm - ?en,0.21,359000,454000,208,1,80,Bóp ví,6
1076,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh d??ng,0.31,340000,490000,275,1,80,Bóp ví,6
1077,Bóp -ví nam da ?à ?i?u sang tr?ng - Nâu ??t,0.33,599000,895000,141,1,80,Bóp ví,6
1078,Ví nam LATA cá tính s?c chéo góc - ?en,0.1,320000,355000,262,1,80,Bóp ví,6
1079,Ví nam Gia Vi da bò cao c?p GV1783 - Nâu,,,320000,147,1,80,Bóp ví,6
1080,Ví nam da bò ph?i ch?t nam tính - Nâu ??,0.32,237000,350000,243,2,90,Bóp ví,6
1081,Ví nam ??ng Ropuna da bò sang tr?ng - ?en,0.21,359000,454000,242,1,80,Bóp ví,6
1082,Ví nam da cá s?u th?i trang - ?en,0.43,800000,1400000,159,1,80,Bóp ví,6
1083,Ví nam LATA LVN007 thanh l?ch - ?en,,,355000,232,1,80,Bóp ví,6
1084,Ví nam ??ng Ropuna da bò l?ch lãm - Nâu,0.21,359000,454000,208,1,80,Bóp ví,6
1085,Ví nam da bò vân s?a SB - ?en,0.32,192000,282000,331,1,80,Bóp ví,6
1086,Ví nam ??ng Ropuna da bò sang tr?ng - Nâu,0.21,359000,454000,242,1,80,Bóp ví,6
1087,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - H?ng,0.31,340000,490000,275,1,80,Bóp ví,6
1088,Ví ngang nam ph?i ch?t - ?en,0.45,165000,300000,126,1,80,Bóp ví,6
1089,Ví nam dáng ??ng vi?n màu sang tr?ng - ?en,0.36,225000,350000,115,1,80,Bóp ví,6
1090,Ví nam da bò ph?i ch?t nam tính - Da bò,0.32,237000,350000,243,2,90,Bóp ví,6
1091,Ví nam da bò Ropuna vi?n h?a ti?t vân tròn - ?en,0.21,349000,442000,171,1,80,Bóp ví,6
1092,Ví nam da th?t LATA classic - ?en,,,320000,197,1,80,Bóp ví,6
1093,Ví nam da bò vân s?a SB - Nâu,0.32,192000,282000,331,1,80,Bóp ví,6
1094,Ví nam ELMI da cá s?u EVM36 - Nâu,,,980000,235,1,80,Bóp ví,6
1095,Combo Ví - Th?t l?ng da th?t th?i trang VNLTL218D-219D - ?en,0.34,570000,864000,223,1,80,Bóp ví,6
1096,Ví nam ?uôi cá s?u ??ng c?p - ?en,0.43,800000,1400000,114,1,80,Bóp ví,6
1097,Ví nam da bò Ropuna vi?n h?a ti?t vân tròn - Da bò,0.21,349000,442000,171,1,80,Bóp ví,6
1098,Ví nam LATA cá tính s?c chéo góc - Nâu,0.1,320000,355000,262,1,80,Bóp ví,6
1099,Ví passport nam n? LW sành ?i?u - Nâu,0.33,187000,279000,234,1,80,Bóp ví,6
1100,Ví nam da th?t LATA classic - Tím than,,,320000,197,1,80,Bóp ví,6
1101,Ví nam da bò cao c?p Gia Vi GV 1787 - ?en,,,320000,119,1,80,Bóp ví,6
1102,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh ng?c,0.31,340000,490000,275,1,80,Bóp ví,6
1103,Ví nam da bò vân cá ?u?i nam tính - Nâu,0.32,239000,350000,136,1,80,Bóp ví,6
1104,Ví nam ??ng Ropuna da bò th?i th??ng - ?en,0.21,359000,454000,166,1,80,Bóp ví,6
1105,Ví nam dáng ??ng vi?n màu sang tr?ng - Nâu,0.36,225000,350000,115,1,80,Bóp ví,6
1106,Ví nam ngang da bò handmade - Nâu,,,549000,245,1,80,Bóp ví,6
1107,Ví nam VNL simple th?i trang VN2ZND28N +T?ng kèm Ví Card - Nâu,,,289000,228,1,80,Bóp ví,6
1108,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - ?en,0.31,340000,490000,275,1,80,Bóp ví,6
1109,Ví nam LATA LVN007 thanh l?ch - Xanh rêu,,,355000,232,1,80,Bóp ví,6
1110,Ví nam da bò Ropuna h?a ti?t tinh t? - ?en,0.21,359000,454000,191,1,80,Bóp ví,6
1111,Ví nam da bò th?i trang ALL - Nâu,0.22,375000,481000,151,1,80,Bóp ví,6
1112,Bóp nam da th?t Sunpolo sành ?i?u - ?en,0.37,345000,550000,232,1,80,Bóp ví,6
1113,Ví nam Gia Vi vân cá s?u 03 - Nâu,0.39,329000,539000,286,1,80,Bóp ví,6
1114,Ví nam da bò ph?i ch?t nam tính - Nâu ?en,0.32,237000,350000,243,2,90,Bóp ví,6
1115,Ví nam da bò l?ch lãm - ?en,0.24,262000,345000,272,1,80,Bóp ví,6
1116,Ví ?a n?ng nam n? l?ch lãm - ?? ?ô,0.28,215000,300000,223,1,80,Bóp ví,6
1117,Ví da nam ??n gi?n DT05 - ?en,0.4,242000,403000,151,1,80,Bóp ví,6
1118,Ví da nam l?ch lãm Ropuna - Nâu,0.23,339000,440000,165,1,80,Bóp ví,6
1119,Ví nam da bò ph?i ch?t nam tính - Nâu ??,0.32,237000,350000,243,2,90,Bóp ví,6
